ticker,open,high,low,close,date,sma_10,sma_20,ema_10,ema_20
TMUS,63.900001525878906,66.5199966430664,62.439998626708984,65.0999984741211,2018-01-31,,,,
TMUS,64.69999694824219,65.11000061035156,57.060001373291016,60.61000061035156,2018-02-28,,,,
TMUS,60.779998779296875,65.77999877929688,59.72999954223633,61.040000915527344,2018-03-31,,,,
TMUS,60.400001525878906,65.68000030517578,58.90999984741211,60.5099983215332,2018-04-30,,,,
TMUS,60.77000045776367,61.189998626708984,55.09000015258789,55.70000076293945,2018-05-31,,,,
TMUS,56.0,61.15999984741211,55.900001525878906,59.75,2018-06-30,,,,
TMUS,59.459999084472656,62.09000015258789,57.88999938964844,60.0,2018-07-31,,,,
TMUS,59.95000076293945,66.63999938964844,59.13999938964844,66.04000091552734,2018-08-31,,,,
TMUS,65.73999786376953,70.87999725341797,64.06999969482422,70.18000030517578,2018-09-30,,,,
TMUS,70.70999908447266,70.94000244140625,63.47999954223633,68.55000305175781,2018-10-31,62.74800033569336,,62.74800033569336,
TMUS,68.95999908447266,70.77999877929688,66.08000183105469,68.44999694824219,2018-11-30,63.08300018310547,,63.78472699252042,
TMUS,68.5,69.0199966430664,59.959999084472656,63.61000061035156,2018-12-31,63.383000183105466,,63.752958559398806,
TMUS,62.869998931884766,70.12000274658203,62.54999923706055,69.62000274658203,2019-01-31,64.24100036621094,,64.81969386615938,
TMUS,69.45999908447266,74.05999755859375,65.55999755859375,72.20999908447266,2019-02-28,65.41100044250489,,66.16338572403453,
TMUS,72.38999938964844,74.05999755859375,68.16000366210938,69.0999984741211,2019-03-31,66.75100021362304,,66.69731531495935,
TMUS,69.54000091552734,74.7300033569336,68.69999694824219,72.98999786376953,2019-04-30,68.075,,67.84143941474302,
TMUS,73.13999938964844,80.93000030517578,72.25,73.44000244140625,2019-05-31,69.41900024414062,,68.85935996504543,
TMUS,73.62000274658203,79.26000213623047,72.7699966430664,74.13999938964844,2019-06-30,70.22900009155273,,69.81947622406416,
TMUS,74.66999816894531,85.22000122070312,73.91999816894531,79.7300033569336,2019-07-31,71.18400039672852,,71.62139024822224,
TMUS,79.98999786376953,80.30999755859375,75.2699966430664,78.05000305175781,2019-08-31,72.13400039672851,67.44100036621094,72.79022893977417,67.44100036621094
TMUS,77.9000015258789,81.1500015258789,76.7699966430664,78.7699966430664,2019-09-30,73.16600036621094,68.1245002746582,73.87745943128185,68.51995239257813
TMUS,78.87999725341797,83.8499984741211,75.81999969482422,82.66000366210938,2019-10-31,75.07100067138671,69.2270004272461,75.47428565506867,69.8666239420573
TMUS,83.08999633789062,83.19000244140625,76.33000183105469,78.55000305175781,2019-11-30,75.9640007019043,70.10250053405761,76.03350699992124,70.69361242869545
TMUS,78.58000183105469,78.83999633789062,74.30999755859375,78.41999816894531,2019-12-31,76.58500061035156,70.99800052642823,76.46741448519835,71.42945868967162
