ticker,open,high,low,close,date,sma_10,sma_20,ema_10,ema_20
AMD,10.420000076293944,13.850000381469728,10.34000015258789,13.739999771118164,2018-01-31,,,,
AMD,13.619999885559082,13.84000015258789,10.630000114440918,12.109999656677246,2018-02-28,,,,
AMD,12.260000228881836,12.81999969482422,9.789999961853027,10.050000190734863,2018-03-31,,,,
AMD,9.989999771118164,11.359999656677246,9.039999961853027,10.880000114440918,2018-04-30,,,,
AMD,10.829999923706056,13.949999809265137,10.770000457763672,13.729999542236328,2018-05-31,,,,
AMD,13.979999542236328,17.34000015258789,13.920000076293944,14.989999771118164,2018-06-30,,,,
AMD,14.800000190734863,20.18000030517578,14.739999771118164,18.329999923706055,2018-07-31,,,,
AMD,18.34000015258789,27.299999237060547,18.0,25.170000076293945,2018-08-31,,,,
AMD,25.6200008392334,34.13999938964844,25.56999969482422,30.88999938964844,2018-09-30,,,,
AMD,30.690000534057617,31.90999984741211,16.170000076293945,18.209999084472656,2018-10-31,16.80999975204468,,16.80999975204468,
AMD,18.40999984741211,22.219999313354492,17.18000030517578,21.299999237060547,2018-11-30,17.565999698638915,,17.626363294774837,
AMD,22.479999542236328,23.75,16.030000686645508,18.459999084472656,2018-12-31,18.200999641418456,,17.777933438356257,
AMD,18.010000228881836,25.13999938964844,16.940000534057617,24.40999984741211,2019-01-31,19.63699960708618,,18.98376369454823,
AMD,24.61000061035156,25.520000457763672,22.270000457763672,23.530000686645508,2019-02-28,20.90199966430664,,19.810352238565915,
AMD,23.969999313354492,28.11000061035156,21.040000915527344,25.520000457763672,2019-03-31,22.080999755859374,,20.848470096601872,
AMD,26.420000076293945,29.950000762939453,25.829999923706055,27.6299991607666,2019-04-30,23.344999694824217,,22.08147538099546,
AMD,28.950000762939453,29.670000076293945,26.030000686645508,27.40999984741211,2019-05-31,24.252999687194823,,23.05029801125303,
AMD,28.75,34.29999923706055,27.290000915527344,30.3700008392334,2019-06-30,24.77299976348877,,24.381153070885823,
AMD,31.790000915527344,34.86000061035156,30.100000381469727,30.450000762939453,2019-07-31,24.728999900817872,,25.484579923986484,
AMD,30.5,35.54999923706055,27.649999618530273,31.450000762939453,2019-08-31,26.053000068664552,21.431499910354614,26.569201894705206,21.431499910354614
AMD,30.829999923706055,32.04999923706055,28.350000381469727,28.989999771118164,2019-09-30,26.822000122070314,22.193999910354613,27.009346963143926,22.151357039951144
AMD,29.049999237060547,34.34000015258789,27.43000030517578,33.93000030517578,2019-10-31,28.369000244140626,23.284999942779542,28.26764757078608,23.273132589020157
AMD,34.369998931884766,41.790000915527344,34.099998474121094,39.150001525878906,2019-11-30,29.843000411987305,24.740000009536743,30.24625738080296,24.785215344911467
AMD,39.31999969482422,47.310001373291016,37.150001525878906,45.86000061035156,2019-12-31,32.07600040435791,26.489000034332275,33.08511978617543,26.792337751143858
