ticker,open,high,low,close,date,sma_10,sma_20,ema_10,ema_20
PEP,119.93000030517578,122.51000213623048,116.37999725341795,120.3000030517578,2018-01-31,,,,
PEP,119.91999816894533,121.01000213623048,107.94000244140624,109.7300033569336,2018-02-28,,,,
PEP,109.20999908447266,113.9000015258789,105.94000244140624,109.1500015258789,2018-03-31,,,,
PEP,108.62000274658205,111.18000030517578,100.58000183105467,100.94000244140624,2018-04-30,,,,
PEP,100.36000061035156,102.23999786376952,95.94000244140624,100.25,2018-05-31,,,,
PEP,100.54000091552734,109.58999633789062,99.6500015258789,108.87000274658205,2018-06-30,,,,
PEP,108.6999969482422,116.9000015258789,107.5199966430664,115.0,2018-07-31,,,,
PEP,114.41999816894533,118.44000244140624,110.88999938964844,112.01000213623048,2018-08-31,,,,
PEP,111.81999969482422,115.5199966430664,110.4499969482422,111.8000030517578,2018-09-30,,,,
PEP,112.1500015258789,114.2300033569336,104.52999877929688,112.37999725341795,2018-10-31,110.04300155639649,,110.04300155639649,
PEP,112.0,122.0,109.62999725341795,121.94000244140624,2018-11-30,110.20700149536133,,112.20609262639826,
PEP,120.4800033569336,120.91000366210938,105.02999877929688,110.4800033569336,2018-12-31,110.28200149536133,,111.89225821376832,
PEP,109.1500015258789,112.9000015258789,106.7300033569336,112.66999816894533,2019-01-31,110.63400115966797,,112.03366547834595,
PEP,112.9499969482422,117.3000030517578,111.4499969482422,115.63999938964844,2019-02-28,112.10400085449218,,112.68936255312822,
PEP,115.86000061035156,123.19000244140624,114.26000213623048,122.5500030517578,2019-03-31,114.33400115966796,,114.48220628015177,
PEP,122.58999633789062,128.38999938964844,120.73999786376952,128.0500030517578,2019-04-30,116.25200119018555,,116.94907842044377,
PEP,127.8499984741211,130.89999389648438,124.8499984741211,128.0,2019-05-31,117.55200119018555,,118.95833688945399,
PEP,127.86000061035156,135.24000549316406,127.48999786376952,131.1300048828125,2019-06-30,119.46400146484375,,121.171367433701,
PEP,131.99000549316406,135.24000549316406,126.23999786376952,127.80999755859376,2019-07-31,121.06500091552735,,122.3783910927724,
PEP,128.9600067138672,137.11000061035156,123.87999725341795,136.72999572753906,2019-08-31,123.50000076293945,116.77150115966796,124.98777375363906,116.77150115966796
PEP,136.35000610351562,139.17999267578125,134.10000610351562,137.10000610351562,2019-09-30,125.0160011291504,117.61150131225585,127.18999781725299,118.70754924955821
PEP,136.92999267578125,140.4499969482422,133.49000549316406,137.1699981689453,2019-10-31,127.68500061035157,118.98350105285644,129.0045433357425,120.46587771807127
PEP,137.5500030517578,138.33999633789062,131.58999633789062,135.8300018310547,2019-11-30,130.0010009765625,120.31750106811523,130.24553578943562,121.9291276335935
PEP,136.64999389648438,138.25,134.32000732421875,136.6699981689453,2019-12-31,132.1040008544922,122.10400085449218,131.4136198584374,123.33302006553177
